Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.749562042,-0.126187592,4.111350403,8.504564667,9.447049572
3.759539042,-0.443976746,4.438569946,8.022866364,9.179564434
3.769516042,-0.738414459,4.579427032,7.599247284,8.903087506
3.779493042,-0.979712677,4.647984467,7.265291748,8.680326072
3.789470042,-1.097068634,4.692292328,6.993307343,8.492791912
3.799446042,-1.071172485,4.610562286,6.854994965,8.330405216
3.809423042,-0.921184387,4.37959259,6.808591461,8.147780656
3.819400042,-0.721649323,4.154161377,6.828500061,8.025350308
3.829377042,-0.590372314,4.065845032,6.806944885,7.950731662
3.839354041,-0.661474457,3.988306274,6.812782745,7.922003795
3.849330042,-0.811612244,3.865561523,6.780300293,7.846894442
3.859307042,-0.870439911,3.72320755,6.734794922,7.744507908
3.869284042,-0.891096954,3.629053345,6.673422546,7.648441047
3.879261042,-0.917891235,3.590583344,6.649023285,7.612116901
3.889238042,-0.952768707,3.552562408,6.657705231,7.606149276
3.899215042,-1.004111938,3.481909332,6.679110718,7.598845528
3.909191042,-0.957558746,3.387904816,6.73150177,7.596573825
3.919168042,-0.874182129,3.327131195,6.751859436,7.577704285
3.929145042,-0.783321075,3.292852478,6.749165039,7.550344235
3.939122042,-0.736917572,3.295696564,6.7934729,7.58656295
3.949099042,-0.764609985,3.358416138,6.871161346,7.686120324
3.959076042,-0.865949249,3.484603729,7.025041351,7.889457348
3.969052042,-0.969533844,3.677253113,7.182364197,8.127025396
3.979029042,-0.999172211,3.911515961,7.350764008,8.3864196
3.989006042,-0.915795593,4.104015656,7.553741913,8.645267084
3.998983042,-0.816551971,4.233646088,7.75178009,8.870209179
4.008960042,-0.708925781,4.321812744,7.918982391,9.049360379
4.018937042,-0.454754333,4.382736053,8.064629517,9.189854518
4.028913042,-0.166004791,4.411775665,8.191266174,9.305276119
4.038890042,0.07020401,4.416416016,8.274343414,9.379467893
4.048867042,0.245489502,4.385879517,8.305778046,9.395858299
4.058844042,0.404608612,4.365970917,8.356672211,9.437127773
4.068821042,0.445024567,4.394262085,8.475824432,9.557572178
4.078797041,0.428858185,4.433330841,8.558452606,9.64808026
4.088774042,0.353714447,4.410278778,8.630153503,9.69820717
4.098751042,0.208516388,4.42644516,8.691076813,9.755599008
4.108728042,-0.171543274,4.670737152,8.845256195,10.00418761
4.118705042,-0.827778625,5.165458374,9.042695618,10.44689053
4.128682042,-1.361269226,5.643264771,9.309740295,10.9713607
4.138658042,-1.45093277,5.853427734,9.65552124,11.38406397
4.148635041,-1.078207855,5.696254578,10.05369324,11.60545545
4.158612042,-0.497864685,5.37068161,10.42686722,11.73932069
4.168589042,-0.088316345,5.200036469,10.898237,12.07558482
4.178565792,0.171094208,5.155279541,11.37394775,12.4889098
4.188542792,0.396076355,5.071304169,11.87286026,12.91664868
4.198518792,0.649199982,4.888683929,12.24094482,13.1970232
4.208495792,0.887654114,4.637655945,12.51472549,13.37587891
4.218472792,1.028960266,4.41476944,12.73027725,13.51328633
4.228449792,1.117575989,4.126169586,12.97905991,13.66492765
4.238426792,1.222358093,3.74311615,13.25328964,13.825873
4.248402792,1.409319305,3.138822784,13.3878598,13.82292225
4.258379792,1.769769745,2.299368439,13.37348969,13.68464126
4.268356792,2.164199524,1.540147247,13.15659073,13.42205993
4.278333792,2.364183655,0.993034973,12.75422745,13.00945043
4.288310792,2.420316925,0.616567841,12.22088654,12.47349821
4.298287792,2.379152527,0.316292267,11.64473465,11.88950178
4.308263792,2.346819763,0.165705414,10.9724826,11.22187131
4.318240792,2.284399567,0.157622223,10.31145721,10.56264531
4.328217792,2.170785828,0.184566193,9.677375793,9.919575497
4.338194792,2.059567108,0.214204559,9.062005463,9.295571164
4.348171792,1.977088623,0.335602112,8.581205292,8.812411274
4.358148792,1.848056946,0.585731964,8.173902283,8.400659197
4.368124792,1.584455109,0.933309174,7.882458344,8.094115983
4.378101792,1.21217926,1.329984283,7.643704834,7.852672178
4.388078792,0.827778625,1.762884064,7.410340118,7.6619918
4.398055792,0.533041534,2.189945984,7.246131592,7.588571653
4.408032792,0.366437988,2.60458374,7.087311859,7.559637733
4.418008792,0.223784637,2.950514374,6.937174072,7.541882971
4.427985792,0.088316345,3.194057922,6.785090332,7.499817105
4.437962792,-0.016316071,3.331322479,6.657106476,7.444128042
