"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.749009167E-1,-4.188290405E-1,3.797752533E0,8.967402191E0,9.747442953E0
5.849229167E-1,-3.564088440E-1,3.764371948E0,8.931925964E0,9.699320845E0
5.949459167E-1,-3.137475586E-1,3.736829224E0,8.918603668E0,9.674906799E0
6.049679167E-1,-2.499801636E-1,3.739074554E0,8.915759583E0,9.671294512E0
6.149909167E-1,-2.270777893E-1,3.684438171E0,8.858877869E0,9.597206159E0
6.250129167E-1,-2.598596191E-1,3.555107117E0,8.800349579E0,9.494865262E0
6.350359167E-1,-2.981799316E-1,3.502117310E0,8.916508026E0,9.584250221E0
6.450579167E-1,-3.984713745E-1,3.523971863E0,9.215436401E0,9.874280996E0
6.550809167E-1,-4.697232056E-1,3.648363190E0,9.521699524E0,1.020754406E1
6.651029167E-1,-5.792953491E-1,3.678151245E0,9.683213654E0,1.037444005E1
6.751259167E-1,-7.809260559E-1,3.505859528E0,9.550888824E0,1.020393913E1
6.851479167E-1,-7.912545776E-1,3.431613922E0,9.308692474E0,9.952578234E0
6.951709167E-1,-5.635780334E-1,3.511248322E0,8.975485382E0,9.654316279E0
7.051929167E-1,-3.936813354E-1,3.611539764E0,8.769064636E0,9.491822747E0
7.152159167E-1,-3.276686096E-1,3.671864319E0,8.606352997E0,9.362652733E0
7.252379167E-1,-2.811154175E-1,3.643722839E0,8.308173065E0,9.076424499E0
7.352609167E-1,-2.809657288E-1,3.463647308E0,7.901169434E0,8.631585766E0
7.452829167E-1,-2.911445618E-1,3.337010651E0,7.534881134E0,8.245898310E0
7.553059167E-1,-5.222639465E-1,3.372935944E0,7.245383148E0,8.009059462E0
7.653279167E-1,-7.854167175E-1,3.497476959E0,6.693031769E0,7.592489628E0
7.753509167E-1,-4.373904419E-1,3.392096100E0,6.413862305E0,7.268786420E0
7.853729167E-1,-8.776249695E-1,3.541335754E0,7.515122223E0,8.353941976E0
