Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.835855417,0.970282288,0.460442505,2.095043335,2.354285793
2.845833417,0.88106781,0.151484985,2.043999481,2.230955415
2.855810417,0.815953217,0.09714798,1.743274841,1.927232356
2.865788417,0.685424652,-0.191751251,1.575024719,1.728374486
2.875766417,0.642463989,-0.564326477,1.636546783,1.846485777
2.885744417,-0.09131012,-0.377814331,1.929637299,1.968395618
2.895722417,-0.439785461,0.172291718,2.047442322,2.101217682
2.905700417,-0.166453857,0.196990356,2.020498352,2.03689118
2.915678417,0.020058289,0.03038681,2.122286682,2.122598986
2.925659792,0.408051453,0.175584869,2.147584076,2.193046602
2.935636792,0.894988861,0.243244171,2.207309875,2.394240939
2.945614792,1.012045441,0.135468292,2.575993195,2.770979713
2.955592792,0.941991119,0.189655609,3.317551117,3.453905316
2.965570792,0.541873169,0.249830475,4.171974335,4.214428982
2.975548792,0.365539856,0.364192657,5.323080597,5.348031668
2.985526792,-0.227377167,1.288969574,7.050787811,7.17124478
2.995504792,-0.391436005,1.3947995,7.856562195,7.989008531
3.005482792,-0.623154144,1.592837677,9.908495178,10.05503504
3.015459792,-0.890947266,3.043171692,11.85654419,12.27323597
3.025437792,-0.711320801,4.026476898,14.07642792,14.6582508
3.035415792,-0.310903473,4.370461578,16.08510086,16.67117468
3.045393792,0.081580353,4.662055206,17.72179733,18.32494242
3.055371792,0.094453583,4.927303619,19.19952438,19.82193177
3.065349792,-0.359103241,5.047952728,20.20198975,20.82621357
3.075327792,-0.761466522,6.012247467,20.74565918,21.61271213
3.085305792,-1.508113861,7.891888733,20.91405899,22.40433393
3.095282792,-2.334694977,10.362052,21.03171432,23.56174717
3.105260792,-4.145180054,12.34183502,21.66280197,25.2741053
3.115238792,-5.690566406,13.16901489,22.72259811,26.87232711
3.125216792,-5.950126648,14.46457077,23.36386459,28.11579598
3.135194792,-5.785169678,15.37662415,23.65935013,28.80405539
3.145172792,-4.662204895,14.39691147,23.92669418,28.31066776
3.155150792,-3.268602905,12.64570313,24.0048317,27.32818174
3.165127792,-2.090852051,10.48240173,24.09045364,26.35531
3.175105792,-0.761017456,8.396040344,22.94473618,24.44449957
3.185083792,0.231269073,6.359076233,20.54402847,21.50693939
3.195061792,0.716559906,3.880081329,17.86654633,18.29704804
3.205039792,1.072519684,1.998793488,14.82172806,14.99430213
3.215017792,1.2660672,0.763412476,11.79876434,11.89102875
3.224995792,1.282233582,-0.277073822,9.066346436,9.16076037
3.234973792,1.183588715,-0.928519135,6.590944061,6.760441823
3.244951792,1.412911835,-1.304088135,4.162394257,4.58502908
3.254928792,1.444645844,-1.914369049,2.417023773,3.404969073
3.264906792,1.309776306,-2.608325958,0.910257111,3.057359365
3.274884792,1.514700165,-3.170257416,-0.357456665,3.531660224
3.284862792,1.827100525,-3.928730164,-1.299148407,4.523384088
3.294840792,1.761387177,-4.617897034,-2.024839325,5.341107759
3.304818792,1.579066315,-4.766687622,-2.725532227,5.713430426
3.314796792,1.55616394,-4.657265167,-3.398383026,5.97166411
3.324773792,1.444346466,-4.360432434,-4.015100555,6.100863889
3.334751792,1.255139923,-4.063599701,-4.270319824,6.026927091
3.344729792,1.019230499,-3.647015991,-4.276756439,5.71228519
3.354707792,0.527203674,-2.944826202,-4.367168427,5.29359095
3.364685792,-0.130528564,-2.296374664,-4.377496948,4.944982693
3.374663792,-0.30895752,-1.885329437,-4.14098877,4.560450616
3.384641792,-0.371527405,-1.855092316,-3.787124634,4.233404434
3.394619792,-0.344284058,-1.966311035,-3.11128006,3.69661659
3.404596792,-0.541274414,-1.846260681,-2.240241394,2.953021842
3.414574792,-0.817450104,-1.539548492,-1.295406189,2.171753077
3.424552792,-1.082399139,-1.361568604,-0.151934052,1.746007135
3.434530792,-1.492695923,-1.467548218,1.665436707,2.674980058
3.444508792,-2.007325745,-1.599573669,3.731739807,4.529224498
3.454486792,-2.506387939,-1.595382385,5.533842316,6.280974147
3.464464792,-3.528612213,-1.419198761,7.466623077,8.379480262
3.474442792,-5.144501953,-0.591420135,9.827812958,11.10862663
3.484419792,-7.040309601,1.042731628,11.5683934,13.58237735
3.494397792,-8.505762177,2.741848297,13.36480774,16.07743164
3.504375792,-9.524842987,3.909869385,16.15994522,19.16125106
3.514353792,-9.179960175,6.071075134,18.19421494,21.26403252
3.524331792,-8.341104584,8.77684845,20.27219376,23.61289762
3.534309792,-7.283853149,11.2299472,22.24883331,25.96491507
3.544287792,-6.552623749,13.13114365,23.85574173,28.0082171
3.554265792,-6.676116943,14.15800827,25.72250977,30.1109157
3.564242792,-6.580765228,14.84867203,27.19499771,31.67581779
3.574220792,-6.586303711,15.55340652,27.74824722,32.48465907
3.584198792,-7.288942566,15.54906555,27.86260941,32.72960626
3.594176792,-7.947572937,14.66814743,27.95182388,32.55184976
3.604154792,-7.67109787,12.80377441,27.68732391,31.45425706
3.614132792,-6.950047302,10.84015778,26.34566391,29.32415702
3.624110792,-5.944887543,8.471034393,24.18370972,26.30497913
3.634088792,-4.669539642,5.649851074,21.42374908,22.64293361
3.644065792,-3.467539215,2.567011871,18.50137619,18.99774458
3.654043792,-2.163600769,0.427960052,15.15134262,15.31102548
3.664021792,-1.247206421,-0.899928589,11.89591232,11.99492081
3.673999792,-0.864003296,-1.996398468,9.143436127,9.398645261
3.683977792,-0.500559082,-2.675386505,6.305188293,6.86757976
3.693955792,-0.780926056,-2.984194336,3.834875336,4.92153738
3.703933792,-1.423539734,-3.039728851,1.743723907,3.782458186
3.713911792,-1.837878113,-3.088826752,0.048948212,3.594585176
3.723888792,-1.496288452,-3.327430573,-1.435365143,3.92057986
3.733866792,-0.795296173,-3.409759369,-2.728076935,4.438621263
3.743844792,-0.042361908,-3.48804657,-3.606899414,5.017767112
3.753822792,0.361198883,-3.686683502,-3.994144135,5.447502845
3.763800792,0.619411926,-3.770958252,-4.187841339,5.669374953
3.773778792,0.589474182,-3.623664551,-4.468208313,5.783019118
3.783756792,0.305514679,-3.437302094,-4.453538818,5.634038774
3.793734792,0.114212494,-3.139271851,-4.35504364,5.369774423
3.803711792,0.12289444,-2.874622192,-4.116739197,5.02255885
3.813689792,-0.188607788,-2.604434052,-3.509302368,4.374225959
3.823667792,-0.502055969,-2.201771393,-2.869682465,3.651703015
3.833645792,-0.376916199,-1.863025818,-2.273023224,2.963033175
3.843623792,-0.205821991,-1.730850677,-1.481169891,2.287372074
3.853601792,-0.024848328,-1.655407562,-0.51477951,1.733778989
3.863579792,0.10762619,-1.674118652,0.601149902,1.782031948
3.873557792,0.139809265,-1.839225311,1.835034027,2.601854388
3.883534792,-0.126486969,-1.758243713,3.3230896,3.761694352
3.893512792,-1.193767548,-1.057850189,4.916376343,5.168644341
3.903490792,-3.052452393,0.01287323,6.962770844,7.602487037
3.913468792,-4.818629608,1.460363159,8.851543121,10.18340157
3.923443417,-6.715634766,3.009042664,10.89524323,13.14763907
3.933421417,-8.240214386,4.267475739,13.84366196,16.66611708
3.943399417,-8.64691864,4.951553192,16.94730789,19.65956067
3.953377417,-7.750432892,6.470145264,19.61176712,22.05795547
3.963354417,-6.879843292,8.120912476,21.74722641,24.21204906
3.973332417,-6.211333466,10.44363235,24.72917542,27.55326182
3.983310417,-5.423222351,16.21308472,27.01432343,31.96950307
3.993288417,-5.703589325,16.80240921,29.42805405,34.36367634
4.003266417,-5.648204498,14.96363297,31.52773773,35.35266287
4.013244417,-5.194198608,16.15964584,32.1440062,36.35039184
4.023222417,-5.806724854,16.97455124,32.29025208,36.93932623
4.033200417,-5.882916412,15.75069626,31.6542247,35.84247591
4.043177417,-5.844895477,13.22425003,29.97232224,33.27737508
4.053155417,-5.659431152,10.45710434,27.2442453,29.72589938
4.063133417,-4.718787231,7.472910004,23.26312408,24.88542302
4.073111417,-3.583098907,4.192631378,18.97020126,19.75563949
4.083089417,-2.792892151,1.466650085,14.7283223,15.06236325
4.093067417,-2.128872986,-0.712368622,10.64182022,10.87602441
4.103045417,-1.831291809,-2.158361664,7.440427551,7.960660582
4.113023417,-1.516496429,-3.209176483,4.560117188,5.778688769
4.123000417,-1.620679779,-4.256099396,2.232756958,5.072099038
4.132978417,-1.762884064,-4.856351166,0.308358765,5.175615132
4.142956417,-1.462758179,-5.238656158,-1.370998993,5.609172673
4.152934417,-0.890647888,-5.483546906,-2.483335876,6.085186719
4.162912417,-0.482446747,-5.695206757,-3.01068924,6.460060724
4.172890417,-0.185464325,-5.852080536,-3.390449524,6.76582527
4.182868417,-0.001496887,-5.708229675,-3.749103699,6.829324038
4.192845417,0.041763153,-5.414690094,-3.956871643,6.706522659
4.202823417,0.113913116,-5.022206268,-4.061204681,6.459792215
4.212801417,0.221239929,-4.576433258,-4.007915497,6.08737013
4.222779417,0.204923859,-4.058061218,-3.679648132,5.481757475
4.232757417,-0.023052063,-3.372486877,-3.41784256,4.801650435
4.242735417,-0.500559082,-2.550097046,-3.106490021,4.05016476
4.252713417,-0.756975861,-1.95987442,-2.760559387,3.469122126
4.262691417,-0.592168579,-1.685644684,-2.378703461,2.974943996
4.272669417,-0.357905731,-1.471440125,-1.908980255,2.436685898
4.282646417,-0.129181366,-1.153950348,-1.169368286,1.64794157
4.292624417,0.0490979,-0.978814545,-0.185464325,0.997439488
4.302602417,-0.111967163,-1.006506958,1.042432251,1.453360898
4.312580417,-0.351319427,-1.150806885,2.160157928,2.472663362
4.322558417,-0.523910522,-1.652862854,3.447480927,3.858958744
4.332536417,-1.361718292,-2.131268005,4.963827667,5.571011141
4.342514417,-2.341131592,-2.133513336,6.639742584,7.356558833
4.352492417,-2.985691223,-2.228116608,8.299940186,9.097684474
4.362469417,-3.961511993,-1.789528656,9.827663269,10.7461135
4.372447417,-5.667364655,-0.364641724,11.16692825,12.5280594
4.382425417,-7.339537354,1.409319305,12.69495071,14.73148883
4.392403417,-8.464148712,3.216361542,14.66036362,17.23116526
4.402381417,-8.479866028,4.813540192,16.78833847,19.41459775
4.412359417,-7.651039581,7.525750122,18.49928055,21.38688155
