"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.952786792E0,-1.487157440E0,2.276166687E0,1.212044540E1,1.242166530E1
2.962808792E0,-1.344354401E0,2.205812988E0,1.173649384E1,1.201741184E1
2.972830792E0,-1.109941864E0,2.197280731E0,1.106573868E1,1.133625097E1
2.982851792E0,-7.887098694E-1,2.168390808E0,1.010129425E1,1.036147323E1
2.992873792E0,-4.415817261E-1,2.038610687E0,9.079968109E0,9.316477275E0
3.002894792E0,-1.273851013E-1,1.945504303E0,8.258177032E0,8.485204880E0
3.012916792E0,7.005432129E-2,2.015259247E0,7.672145691E0,7.932716870E0
3.022937792E0,5.897735596E-2,2.149829407E0,7.372768250E0,7.680036228E0
3.032959792E0,-1.161584473E-1,2.303709412E0,7.423063660E0,7.773187502E0
3.042980792E0,-3.676354980E-1,2.417772217E0,7.929610291E0,8.298162309E0
3.053002792E0,-6.436614990E-1,2.584375763E0,8.535999298E0,8.941844453E0
3.063024792E0,-8.511300659E-1,2.807861023E0,8.886121216E0,9.357972867E0
3.073045792E0,-9.261241150E-1,2.972069550E0,9.063502350E0,9.583213351E0
3.083067792E0,-9.479786682E-1,2.972668304E0,9.021290131E0,9.545632301E0
3.093088792E0,-9.023236084E-1,2.879561920E0,8.773106232E0,9.277578224E0
3.103110792E0,-7.198530579E-1,2.763104095E0,8.352630615E0,8.827194960E0
3.113131792E0,-5.161267090E-1,2.578388214E0,7.984546051E0,8.406393293E0
3.123153792E0,-4.102967834E-1,2.464175720E0,7.791746979E0,8.182409572E0
3.133174792E0,-3.962260437E-1,2.514620819E0,7.728877716E0,8.137313051E0
3.143196792E0,-4.070036316E-1,2.652484131E0,7.864944763E0,8.310155242E0
3.153218792E0,-4.330494690E-1,2.778372345E0,8.027207336E0,8.505465440E0
3.163239792E0,-4.252656555E-1,2.787353668E0,7.955356750E0,8.440254284E0
3.173261792E0,-3.811074829E-1,2.775528259E0,7.877668304E0,8.361008190E0
3.183282792E0,-2.871029663E-1,2.759960632E0,7.715555420E0,8.199366210E0
3.193304792E0,-2.582130432E-1,2.783162384E0,7.514224091E0,8.017245819E0
3.203325792E0,-2.676434326E-1,2.875670013E0,7.422464905E0,7.964552486E0
3.213347792E0,-2.450404358E-1,2.987786865E0,7.374564514E0,7.960597775E0
